implementation_id,display_name,run_status,slice_family,slice_value,n_expected,metric_key,direction,analysis_unit,seed_count,mean,sample_standard_deviation,seed_0,seed_1,seed_2,run_id,artifact_sha256
wma-universalrag,UniversalRAGMemory,PENDING,question_type,VFR,614,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,question_type,VFR,614,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,question_type,VS,609,correct_ratio,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,question_type,VS,609,hallucination_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,question_type,VS,609,omission_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,question_type,VS,609,answer_f1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,question_type,VS,609,answer_bleu1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,question_type,VS,609,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,question_type,VS,609,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,question_type,VS,609,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,question_type,VU,606,correct_ratio,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,question_type,VU,606,hallucination_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,question_type,VU,606,omission_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,question_type,VU,606,answer_f1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,question_type,VU,606,answer_bleu1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,question_type,VU,606,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,question_type,VU,606,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,question_type,VU,606,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,scope,agent,6806,correct_ratio,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,scope,agent,6806,hallucination_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,scope,agent,6806,omission_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,scope,agent,6806,answer_f1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,scope,agent,6806,answer_bleu1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,scope,agent,6806,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,scope,agent,6806,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,scope,agent,6806,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,scope,lifelong,1100,correct_ratio,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,scope,lifelong,1100,hallucination_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,scope,lifelong,1100,omission_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,scope,lifelong,1100,answer_f1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,scope,lifelong,1100,answer_bleu1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,scope,lifelong,1100,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,scope,lifelong,1100,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,scope,lifelong,1100,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,agent/embodied,3718,correct_ratio,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,agent/embodied,3718,hallucination_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,agent/embodied,3718,omission_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,agent/embodied,3718,answer_f1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,agent/embodied,3718,answer_bleu1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,agent/embodied,3718,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,agent/embodied,3718,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,agent/embodied,3718,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,agent/gui,3088,correct_ratio,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,agent/gui,3088,hallucination_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,agent/gui,3088,omission_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,agent/gui,3088,answer_f1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,agent/gui,3088,answer_bleu1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,agent/gui,3088,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,agent/gui,3088,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,agent/gui,3088,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,lifelong/personal,440,correct_ratio,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,lifelong/personal,440,hallucination_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,lifelong/personal,440,omission_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,lifelong/personal,440,answer_f1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,lifelong/personal,440,answer_bleu1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,lifelong/personal,440,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,lifelong/personal,440,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,lifelong/personal,440,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,lifelong/project,660,correct_ratio,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,lifelong/project,660,hallucination_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,lifelong/project,660,omission_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,lifelong/project,660,answer_f1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,lifelong/project,660,answer_bleu1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,lifelong/project,660,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,lifelong/project,660,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,lifelong/project,660,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,difficulty,easy,1450,correct_ratio,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,difficulty,easy,1450,hallucination_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,difficulty,easy,1450,omission_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,difficulty,easy,1450,answer_f1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,difficulty,easy,1450,answer_bleu1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,difficulty,easy,1450,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,difficulty,easy,1450,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,difficulty,easy,1450,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,difficulty,hard,3047,correct_ratio,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,difficulty,hard,3047,hallucination_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,difficulty,hard,3047,omission_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,difficulty,hard,3047,answer_f1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,difficulty,hard,3047,answer_bleu1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,difficulty,hard,3047,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,difficulty,hard,3047,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,difficulty,hard,3047,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,difficulty,medium,3409,correct_ratio,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,difficulty,medium,3409,hallucination_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,difficulty,medium,3409,omission_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,difficulty,medium,3409,answer_f1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,difficulty,medium,3409,answer_bleu1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,difficulty,medium,3409,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,difficulty,medium,3409,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,difficulty,medium,3409,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,image,1891,correct_ratio,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,image,1891,hallucination_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,image,1891,omission_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,image,1891,answer_f1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,image,1891,answer_bleu1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,image,1891,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,image,1891,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,image,1891,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,image+memory,4050,correct_ratio,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,image+memory,4050,hallucination_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,image+memory,4050,omission_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,image+memory,4050,answer_f1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,image+memory,4050,answer_bleu1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,image+memory,4050,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,image+memory,4050,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,image+memory,4050,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,memory,1323,correct_ratio,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,memory,1323,hallucination_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,memory,1323,omission_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,memory,1323,answer_f1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,memory,1323,answer_bleu1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,memory,1323,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,memory,1323,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,memory,1323,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,none,642,correct_ratio,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,none,642,hallucination_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,none,642,omission_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,none,642,answer_f1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,none,642,answer_bleu1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,none,642,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,none,642,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,none,642,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_base,210,correct_ratio,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_base,210,hallucination_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_base,210,omission_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_base,210,answer_f1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_base,210,answer_bleu1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_base,210,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_base,210,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_base,210,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_common_sense,212,correct_ratio,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_common_sense,212,hallucination_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_common_sense,212,omission_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_common_sense,212,answer_f1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_common_sense,212,answer_bleu1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_common_sense,212,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_common_sense,212,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_common_sense,212,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_complex_instruction,214,correct_ratio,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_complex_instruction,214,hallucination_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_complex_instruction,214,omission_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_complex_instruction,214,answer_f1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_complex_instruction,214,answer_bleu1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_complex_instruction,214,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_complex_instruction,214,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_complex_instruction,214,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_long_horizon,218,correct_ratio,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_long_horizon,218,hallucination_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_long_horizon,218,omission_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_long_horizon,218,answer_f1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_long_horizon,218,answer_bleu1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_long_horizon,218,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_long_horizon,218,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_long_horizon,218,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_visual_appearance,161,correct_ratio,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_visual_appearance,161,hallucination_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_visual_appearance,161,omission_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_visual_appearance,161,answer_f1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_visual_appearance,161,answer_bleu1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_visual_appearance,161,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_visual_appearance,161,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_visual_appearance,161,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_base,217,correct_ratio,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_base,217,hallucination_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_base,217,omission_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_base,217,answer_f1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_base,217,answer_bleu1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_base,217,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_base,217,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_base,217,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_common_sense,217,correct_ratio,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_common_sense,217,hallucination_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_common_sense,217,omission_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_common_sense,217,answer_f1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_common_sense,217,answer_bleu1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_common_sense,217,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_common_sense,217,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_common_sense,217,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_complex_instruction,214,correct_ratio,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_complex_instruction,214,hallucination_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_complex_instruction,214,omission_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_complex_instruction,214,answer_f1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_complex_instruction,214,answer_bleu1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_complex_instruction,214,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_complex_instruction,214,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_complex_instruction,214,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_long_horizon,262,correct_ratio,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_long_horizon,262,hallucination_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_long_horizon,262,omission_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_long_horizon,262,answer_f1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_long_horizon,262,answer_bleu1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_long_horizon,262,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_long_horizon,262,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_long_horizon,262,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_visual_appearance,216,correct_ratio,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_visual_appearance,216,hallucination_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_visual_appearance,216,omission_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_visual_appearance,216,answer_f1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_visual_appearance,216,answer_bleu1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_visual_appearance,216,retrieval_hit_rate,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_visual_appearance,216,retrieval_recall_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_visual_appearance,216,retrieval_ndcg_at_10,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/minecraft,709,correct_ratio,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/minecraft,709,hallucination_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/minecraft,709,omission_ratio,lower,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/minecraft,709,answer_f1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/minecraft,709,answer_bleu1,higher,model_seed,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/minecraft,709,retrieval_hit_rate,higher,model_seed,,,,,,,,
